date,symbol,actual_units,weight,economic_target,declared_units,stop,close,stop_broken,price_exit,ready,entry,score,cap,cash_fraction,reason
2024-07-05,sz300394,0,0,,0,0,43.128,False,True,True,False,0.73994147433010315,1,0.0067589380595233306,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-05,sz300502,33972.042526018769,0.57280446851433398,,33972.042526018769,49.431449999999998,56.698999999999998,False,False,True,True,3.7133323807191609,1,0.0067589380595233306,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-08,sh603986,15579.177876723603,0.41974147749742635,,15579.177876723603,83.597999999999999,90.870000000000005,False,False,True,False,-0.29001612195290261,1,0.0067388524975367991,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-08,sh688008,0,0,,0,0,58.558999999999997,False,False,True,True,0.5242104900204605,1,0.0067388524975367991,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-08,sz300308,0,0,,0,0,142.49000000000001,False,False,True,True,2.6281414375292398,1,0.0067388524975367991,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-08,sz300394,0,0,,0,0,44.591999999999999,False,True,True,False,1.0248091792654648,1,0.0067388524975367991,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-08,sz300502,33972.042526018769,0.57351967000503679,,33972.042526018769,49.431449999999998,56.939,False,False,True,True,3.6687507374330801,1,0.0067388524975367991,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-09,sh603986,15579.177876723603,0.420631852599537,,15579.177876723603,85.510000000000005,95.329999999999998,False,False,True,True,0.026051480614643106,1,0.0064372022647440578,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-09,sh688008,0,0,,0,0,58.808999999999997,False,False,True,True,0.73823323731035895,1,0.0064372022647440578,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-09,sz300308,0,0,,0,0,152.43000000000001,False,False,True,True,2.8095611856943852,1,0.0064372022647440578,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-09,sz300394,0,0,,0,0,46.530999999999999,False,False,True,False,1.3185178884783111,1,0.0064372022647440578,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-09,sz300502,33972.042526018769,0.57293094513571896,,33972.042526018769,50.339299999999994,59.545999999999999,False,False,True,True,4.2253619022561422,1,0.0064372022647440578,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-10,sh603986,15579.177876723603,0.42048160831546949,,15579.177876723603,85.510000000000005,95.950000000000003,False,False,True,True,0.012933322339326522,1,0.0063933225740776169,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-10,sh688008,0,0,,0,0,59.628999999999998,False,False,True,True,0.86090011438681069,1,0.0063933225740776169,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-10,sz300308,0,0,,0,0,155.63,False,False,True,True,2.9846456643742165,1,0.0063933225740776169,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-10,sz300394,0,0,,0,0,49.652999999999999,False,False,True,False,1.5828109323084461,1,0.0063933225740776169,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-10,sz300502,33972.042526018769,0.57312506911045291,,33972.042526018769,50.647549999999995,59.975000000000001,False,False,True,True,4.2627302250738577,1,0.0063933225740776169,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-11,sh603986,15579.177876723603,0.42893866586854446,,15579.177876723603,87.909999999999997,96.730000000000004,False,False,True,True,0.16326275736275167,1,0.0064693195053299769,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-11,sh688008,0,0,,0,0,61.249000000000002,False,False,True,True,0.98314868375817077,1,0.0064693195053299769,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-11,sz300308,0,0,,0,0,151.36000000000001,False,False,True,True,2.743294745217681,1,0.0064693195053299769,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-11,sz300394,0,0,,0,0,49.351999999999997,False,False,True,False,1.588612111950269,1,0.0064693195053299769,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-11,sz300502,33972.042526018769,0.56459201462612563,,33972.042526018769,50.647549999999995,58.387999999999998,False,False,True,True,4.1693183657104766,1,0.0064693195053299769,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-12,sh603986,15579.177876723603,0.43405488723068758,,15579.177876723603,88.859999999999999,96.260000000000005,False,False,True,True,0.17155958679792496,1,0.00657844707112442,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-12,sh688008,0,0,,0,0,62.689,False,False,True,True,1.0973132445811278,1,0.00657844707112442,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-12,sz300308,0,0,,0,0,148.22,False,False,True,True,2.4882166038593763,1,0.00657844707112442,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-12,sz300394,0,0,,0,0,47.097000000000001,False,False,True,False,1.2641030778051083,1,0.00657844707112442,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-12,sz300502,33972.042526018769,0.55936666569818805,,33972.042526018769,52.569000000000003,56.887999999999998,False,False,True,False,3.7005940106285764,1,0.00657844707112442,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-15,sh603986,15579.177876723603,0.43570821621245104,,15579.177876723603,88.859999999999999,96.109999999999999,False,False,True,True,0.039478220528285667,1,0.0066138107536986143,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-15,sh688008,0,0,,0,0,63.329000000000001,False,False,True,True,1.1920742915753875,1,0.0066138107536986143,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-15,sz300308,0,0,,0,0,147.68000000000001,False,False,True,True,2.5882730422102398,1,0.0066138107536986143,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-15,sz300394,0,0,,0,0,46.234999999999999,False,False,True,False,1.1709853282647844,1,0.0066138107536986143,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-15,sz300502,33972.042526018769,0.55767797303385025,,33972.042526018769,52.569000000000003,56.412999999999997,False,False,True,False,3.877341564906772,1,0.0066138107536986143,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-16,sh603986,15579.177876723603,0.43429531854807046,,15579.177876723603,88.859999999999999,96.900000000000006,False,False,True,True,0.28749171688079689,1,0.006538617952137088,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-16,sh688008,0,0,,0,0,64.058999999999997,False,False,True,True,1.5083132387599798,1,0.006538617952137088,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-16,sz300308,0,0,,0,0,146.22,False,False,True,False,2.5624042795255351,1,0.006538617952137088,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-16,sz300394,0,0,,0,0,46.301000000000002,False,False,True,False,1.2548016635209669,1,0.006538617952137088,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-16,sz300502,33972.042526018769,0.55916606349979248,,33972.042526018769,52.569000000000003,57.213999999999999,False,False,True,False,3.9868117065906246,1,0.006538617952137088,TREND_OPEN|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-17,sh603986,15579.177876723603,0.43676320656969775,,15579.177876723603,88.859999999999999,94.909999999999997,False,False,True,True,0.066244881285364182,1,0.0067136494959943787,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-17,sh688008,0,0,,0,0,62.238999999999997,False,False,True,True,0.96825644020935986,1,0.0067136494959943787,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-17,sz300308,0,0,,0,0,139.81,False,False,True,False,2.0219760637451976,1,0.0067136494959943787,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-17,sz300394,0,0,,0,0,43.917999999999999,False,True,True,False,0.95602496090138367,1,0.0067136494959943787,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-17,sz300502,33972.042526018769,0.5565231439343078,,33972.042526018769,52.569000000000003,55.459000000000003,False,False,True,False,3.3566256334442111,1,0.0067136494959943787,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-18,sh603986,15579.177876723603,0.43542076712775607,,15579.177876723603,88.859999999999999,92.909999999999997,False,False,True,False,0.096938433862243004,1,0.0068370895809805599,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-18,sh688008,0,0,,0,0,62.029000000000003,False,False,True,True,0.9992612892335837,1,0.0068370895809805599,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-18,sz300308,0,0,,0,0,138.09999999999999,False,False,True,False,2.0837688215725514,1,0.0068370895809805599,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-18,sz300394,0,0,,0,0,47.683999999999997,False,False,True,True,1.3880084154120378,1,0.0068370895809805599,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-18,sz300502,33972.042526018769,0.55774214329126337,,33972.042526018769,52.569000000000003,54.576999999999998,False,False,True,False,3.2651966769831611,1,0.0068370895809805599,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-19,sh603986,15579.177876723603,0.44868582163235332,,15579.177876723603,88.859999999999999,94.909999999999997,False,False,True,False,0.35769721497356266,1,0.0068969164411086291,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-19,sh688008,0,0,,0,0,62.039000000000001,False,False,True,True,0.9285988414360179,1,0.0068969164411086291,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-19,sz300308,0,0,,0,0,133.08000000000001,False,True,True,False,1.7927466827595282,1,0.0068969164411086291,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-19,sz300394,0,0,,0,0,45.167999999999999,False,False,True,False,1.103596293314004,1,0.0068969164411086291,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-19,sz300502,33972.042526018769,0.54441726192653805,,33972.042526018769,52.569000000000003,52.811,False,False,True,False,3.055581594582093,1,0.0068969164411086291,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-22,sh603986,15579.177876723603,0.44499162573606832,,15579.177876723603,88.859999999999999,93.280000000000001,False,False,True,False,0.37660219544080098,1,0.0069596578967261961,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-22,sh688008,0,0,,0,0,62.959000000000003,False,False,True,True,1.1517599861789609,1,0.0069596578967261961,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-22,sz300308,0,0,,0,0,132.69999999999999,False,True,True,False,2.0515653529954236,1,0.0069596578967261961,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-22,sz300394,0,0,,0,0,45.917999999999999,False,False,True,False,1.3331363293424201,1,0.0069596578967261961,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-22,sz300502,33972.042526018769,0.54804871636720542,,33972.042526018769,52.569000000000003,52.683999999999997,False,False,True,False,3.3047782038195406,1,0.0069596578967261961,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-23,sh603986,15579.177876723603,0.43702094591127094,0,0,88.859999999999999,87.790000000000006,True,True,True,False,-0.22244694431693107,1,0.0072624272557550752,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-23,sh688008,0,0,,0,0,57.829000000000001,False,True,True,False,0.21595173787706734,1,0.0072624272557550752,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-23,sz300308,0,0,,0,0,129.02000000000001,False,True,True,False,2.3100970485528314,1,0.0072624272557550752,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-23,sz300394,0,0,,0,0,45.356999999999999,False,True,True,False,1.241649941330415,1,0.0072624272557550752,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-23,sz300502,33972.042526018769,0.55571662683297396,0,0,52.569000000000003,51.194000000000003,True,True,True,False,3.5007503387668764,1,0.0072624272557550752,MARKET_WEAK_WARNING|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-24,sh603986,0,0,,0,0,85.209999999999994,False,True,True,False,-0.36789118799444154,1,1,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-24,sh688008,0,0,,0,0,58.009,False,False,True,False,0.2622011097732237,1,1,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-24,sz300308,0,0,,0,0,128.44,False,True,True,False,2.8489702365138321,1,1,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-24,sz300394,0,0,,0,0,46.429000000000002,False,False,True,False,1.5101629083075911,1,1,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-24,sz300502,0,0,,0,0,50.616999999999997,False,True,True,False,3.8175094200853654,1,1,MARKET_WEAK_WARNING|RETAIN_ACTUAL_UNITS|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-25,sh603986,0,0,,0,0,83.310000000000002,False,True,True,False,-0.51998896277101381,0,1,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-25,sh688008,0,0,,0,0,57.228999999999999,False,False,True,False,0.13770964056118404,0,1,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-25,sz300308,0,0,,0,0,120.37,False,True,True,False,1.8588649362051415,0,1,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-25,sz300394,0,0,,0,0,43.061,False,True,True,False,1.0364569326604711,0,1,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-25,sz300502,0,0,,0,0,46.856999999999999,False,True,True,False,2.3554886545575786,0,1,CROSS_SECTION_SHOCK|PROTECTIVE_INVENTORY_PENDING|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-26,sh603986,0,0,,0,0,83.319999999999993,False,True,True,False,-0.5645321591689072,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-26,sh688008,0,0,,0,0,57.259,False,False,True,False,0.12101046699677015,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-26,sz300308,0,0,,0,0,122.34999999999999,False,True,True,False,1.9781774989087131,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-26,sz300394,0,0,,0,0,45.137999999999998,False,True,True,False,1.3499172798217018,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-26,sz300502,0,0,,0,0,47.713999999999999,False,True,True,False,2.4244564970189266,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-29,sh603986,0,0,,0,0,81.459999999999994,False,True,True,False,-0.72041202562998596,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-29,sh688008,0,0,,0,0,57.029000000000003,False,False,True,False,0.066360303826882197,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-29,sz300308,0,0,,0,0,127.69,False,True,True,False,2.0214806108608636,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-29,sz300394,0,0,,0,0,47.561,False,False,True,False,1.5998398286982682,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-29,sz300502,0,0,,0,0,49.902999999999999,False,True,True,False,2.46422784453681,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-30,sh603986,0,0,,0,0,81.900000000000006,False,True,True,False,-0.75608044942368324,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-30,sh688008,0,0,,0,0,57.499000000000002,False,False,True,False,0.0024419266421316314,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-30,sz300308,0,0,,0,0,125.76000000000001,False,True,True,False,1.8168941398388936,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-30,sz300394,0,0,,0,0,48,False,False,True,False,1.5907493550714906,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-30,sz300502,0,0,,0,0,48.898000000000003,False,True,True,False,2.0779005553214285,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-31,sh603986,0,0,,0,0,84.890000000000001,False,True,True,False,-0.44198165823966479,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-31,sh688008,0,0,,0,0,58.628999999999998,False,False,True,False,0.12387901704095911,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-31,sz300308,0,0,,0,0,127.59999999999999,False,True,True,False,1.7665269943820252,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-31,sz300394,0,0,,0,0,49.667999999999999,False,False,True,True,1.7394847856355682,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-07-31,sz300502,0,0,,0,0,49.959000000000003,False,True,True,False,1.9605070537785272,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-01,sh603986,0,0,,0,0,85.650000000000006,False,True,True,False,-0.32363608276815431,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-01,sh688008,0,0,,0,0,58.289000000000001,False,False,True,False,0.17551436172153562,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-01,sz300308,0,0,,0,0,128,False,True,True,False,1.7745801004504067,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-01,sz300394,0,0,,0,0,49.939,False,False,True,True,1.7496898237819383,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-01,sz300502,0,0,,0,0,50.975000000000001,False,True,True,False,2.1520674015786003,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-02,sh603986,0,0,,0,0,81.969999999999999,False,True,True,False,-0.43588118848886348,0,1,CROSS_SECTION_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-02,sh688008,0,0,,0,0,55.628999999999998,False,True,True,False,0.0030721135787770402,0,1,CROSS_SECTION_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-02,sz300308,0,0,,0,0,117.08,False,True,True,False,1.1228796314530345,0,1,CROSS_SECTION_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-02,sz300394,0,0,,0,0,45.061,False,True,True,False,1.0645458368599325,0,1,CROSS_SECTION_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-02,sz300502,0,0,,0,0,46.204000000000001,False,True,True,False,1.5025852695203537,0,1,CROSS_SECTION_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-05,sh603986,0,0,,0,0,76.569999999999993,False,True,True,False,-0.82122329348310985,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-05,sh688008,0,0,,0,0,52.228999999999999,False,True,True,False,-0.35983807152115987,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-05,sz300308,0,0,,0,0,108.22,False,True,True,False,0.7488568691384504,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-05,sz300394,0,0,,0,0,41.515000000000001,False,True,True,False,0.69326152755086601,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-05,sz300502,0,0,,0,0,42.679000000000002,False,True,True,False,1.0933308869957858,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-06,sh603986,0,0,,0,0,77.090000000000003,False,True,True,False,-0.77654874858416745,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-06,sh688008,0,0,,0,0,52.198999999999998,False,True,True,False,-0.26253482322587801,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-06,sz300308,0,0,,0,0,112.58,False,True,True,False,0.8505055295573547,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-06,sz300394,0,0,,0,0,42.475000000000001,False,True,True,False,0.7556736307805606,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-06,sz300502,0,0,,0,0,45.225000000000001,False,True,True,False,1.1840995463672788,0,1,ACCUMULATED_MARKET_SHOCK|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-07,sh603986,0,0,,0,0,75.859999999999999,False,True,True,False,-0.89609593396252463,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-07,sh688008,0,0,,0,0,51.889000000000003,False,True,True,False,-0.36210512778803744,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-07,sz300308,0,0,,0,0,111.42,False,True,True,False,0.51410539152974233,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-07,sz300394,0,0,,0,0,41.643000000000001,False,True,True,False,0.2891186407494874,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-07,sz300502,0,0,,0,0,45.826999999999998,False,True,True,False,1.1062374026043351,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-08,sh603986,0,0,,0,0,76.480000000000004,False,True,True,False,-0.89799464649182148,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-08,sh688008,0,0,,0,0,52.268999999999998,False,True,True,False,-0.47501033799022824,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-08,sz300308,0,0,,0,0,108.59999999999999,False,True,True,False,0.35779085882253908,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-08,sz300394,0,0,,0,0,40.545999999999999,False,True,True,False,0.078108709627278991,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-08,sz300502,0,0,,0,0,45.383000000000003,False,True,True,False,1.0810933116149244,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
2024-08-09,sh603986,0,0,,0,0,77.030000000000001,False,True,True,False,-0.90755631899597455,0,1,RECOVERY_WAIT|ECONOMIC_CEILING_SEPARATE_FROM_DECLARATION
